===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,KDJStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
110,,110,2015-06-10 00:00:00,47.4041206065507,47.87422987056983,47.010765369242215,47.672752380371094,2012100.0,,KDJStrategy,110,735759.0,Broker,110,10719.12568978068,10719.12568978068,BuySell,110,,,Trades - Net Profit/Loss,110,,
111,,111,2015-06-11 00:00:00,47.778285784313574,48.00854419712833,47.58640438360683,47.84544372558594,2055700.0,,KDJStrategy,111,735760.0,Broker,111,513.4137528204465,10733.471005684209,BuySell,111,46.87260831785273,,Trades - Net Profit/Loss,111,,
112,,112,2015-06-12 00:00:00,47.615195594515015,47.83585795507393,47.020362803616564,47.0875244140625,2033300.0,,KDJStrategy,112,735761.0,Broker,112,513.4137528204465,10571.575156180814,BuySell,112,,,Trades - Net Profit/Loss,112,,
113,,113,2015-06-15 00:00:00,46.85726215384389,47.34655627701017,46.73253868721973,47.269805908203125,3015000.0,,KDJStrategy,113,735764.0,Broker,113,513.4137528204465,10610.511513777148,BuySell,113,,,Trades - Net Profit/Loss,113,,
114,,114,2015-06-16 00:00:00,47.29858129185349,47.71112499782964,46.914822173158456,47.69193649291992,1817900.0,,KDJStrategy,114,735765.0,Broker,114,10616.658098393784,10616.658098393784,BuySell,114,,48.42679187279708,Trades - Net Profit/Loss,114,,-102.46759138689545
115,,115,2015-06-17 00:00:00,47.730326346336504,48.32515551926595,47.691949326190326,48.13327407836914,2804400.0,,KDJStrategy,115,735766.0,Broker,115,10616.658098393784,10616.658098393784,BuySell,115,,,Trades - Net Profit/Loss,115,,
116,,116,2015-06-18 00:00:00,48.248401029074635,48.54581376028911,48.12367755414037,48.44987487792969,3696100.0,,KDJStrategy,116,735767.0,Broker,116,506.7092540335525,10658.874840543924,BuySell,116,47.401822390828265,,Trades - Net Profit/Loss,116,,
117,,117,2015-06-19 00:00:00,48.315559215091824,48.565002506347064,48.16205480666542,48.20043182373047,2906800.0,,KDJStrategy,117,735768.0,Broker,117,506.7092540335525,10606.606652091099,BuySell,117,,,Trades - Net Profit/Loss,117,,
118,,118,2015-06-22 00:00:00,48.545806896375865,48.6417494250037,48.037324304064725,48.181236267089844,2040400.0,,KDJStrategy,118,735771.0,Broker,118,506.7092540335525,10602.58442355012,BuySell,118,,,Trades - Net Profit/Loss,118,,
119,,119,2015-06-23 00:00:00,48.36353127304586,48.78566750409823,48.2004344314463,48.42109680175781,2104100.0,,KDJStrategy,119,735772.0,Broker,119,10640.782439349381,10640.782439349381,BuySell,119,,49.517452516659695,Trades - Net Profit/Loss,119,24.124340955596978,
120,,120,2015-06-24 00:00:00,48.210015145982965,48.25798457834071,47.69193649291992,47.69193649291992,2561900.0,,KDJStrategy,120,735773.0,Broker,120,10640.782439349381,10640.782439349381,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,,121,2015-06-25 00:00:00,47.81666409657496,53.13175964355469,47.557624747552474,53.13175964355469,3228100.0,,KDJStrategy,121,735774.0,Broker,121,10640.782439349381,10640.782439349381,BuySell,121,,,Trades - Net Profit/Loss,121,,
122,,122,2015-06-26 00:00:00,51.740623835746064,51.80778177859832,46.300804845879874,46.64619064331055,20823300.0,,KDJStrategy,122,735775.0,Broker,122,796.7138644397346,9671.525673991559,BuySell,122,45.606292773191676,,Trades - Net Profit/Loss,122,,
123,,123,2015-06-29 00:00:00,46.5406661213536,46.713359058784796,45.13034534544449,45.15912628173828,5149400.0,,KDJStrategy,123,735778.0,Broker,123,9651.448787524621,9651.448787524621,BuySell,123,,47.41405944466656,Trades - Net Profit/Loss,123,,-989.3336518247576
124,,124,2015-06-30 00:00:00,45.73475354097837,46.63659498500928,45.293428901466676,46.262428283691406,4268800.0,,KDJStrategy,124,735779.0,Broker,124,9651.448787524621,9651.448787524621,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,,125,2015-07-01 00:00:00,46.77092947859083,47.04915742461865,45.88827984822829,46.46392059326172,5532100.0,,KDJStrategy,125,735780.0,Broker,125,9651.448787524621,9651.448787524621,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,,126,2015-07-02 00:00:00,46.62700963990679,46.68457516868634,45.945834018601786,46.348785400390625,2070900.0,,KDJStrategy,126,735781.0,Broker,126,9651.448787524621,9651.448787524621,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,,127,2015-07-06 00:00:00,46.08973765322272,46.435123443603516,45.83069831043712,46.435123443603516,3088100.0,,KDJStrategy,127,735785.0,Broker,127,533.8181568536293,9719.774194049349,BuySell,127,45.14323783578056,,Trades - Net Profit/Loss,127,,
128,,128,2015-07-07 00:00:00,46.56943571918117,46.799690455043375,45.18789266467577,45.93622970581055,5656200.0,,KDJStrategy,128,735786.0,Broker,128,533.8181568536293,9621.081316702648,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,,129,2015-07-08 00:00:00,45.427747057071265,45.504501081619786,44.57387866305233,44.59306716918945,3452800.0,,KDJStrategy,129,735787.0,Broker,129,9520.491527969367,9520.491527969367,BuySell,129,,46.187068597844075,Trades - Net Profit/Loss,129,,-130.95725955525407
130,,130,2015-07-09 00:00:00,45.197495377942275,45.44693865502828,44.669824232689656,44.67941665649414,3417400.0,,KDJStrategy,130,735788.0,Broker,130,9520.491527969367,9520.491527969367,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,,131,2015-07-10 00:00:00,45.09195443288789,45.274239739651144,44.919261548656145,45.0535774230957,2917500.0,,KDJStrategy,131,735789.0,Broker,131,9520.491527969367,9520.491527969367,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,,132,2015-07-13 00:00:00,45.187902442676446,45.51409977225977,44.93845914821101,45.130340576171875,3050000.0,,KDJStrategy,132,735792.0,Broker,132,449.05894414782415,9508.9360327335,BuySell,132,44.264382260987844,,Trades - Net Profit/Loss,132,,
133,,133,2015-07-14 00:00:00,45.13033179250321,45.629221944169466,44.401183240132106,45.53327941894531,5636300.0,,KDJStrategy,133,735793.0,Broker,133,449.05894414782415,9589.82565916082,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,,134,2015-07-15 00:00:00,45.57166509144747,45.69638856803016,45.101555778071976,45.1974983215332,2099400.0,,KDJStrategy,134,735794.0,Broker,134,449.05894414782415,9522.417892403786,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,,135,2015-07-16 00:00:00,45.46612821752084,46.26243482561404,45.46612821752084,46.05136489868164,3423500.0,,KDJStrategy,135,735795.0,Broker,135,449.05894414782415,9693.830874008907,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,,136,2015-07-17 00:00:00,46.05136322358843,46.33918351176915,45.78273144259756,45.85948181152344,2324000.0,,KDJStrategy,136,735796.0,Broker,136,449.05894414782415,9655.310509153749,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,,137,2015-07-20 00:00:00,46.14729365633068,47.03953894832407,46.070543301447486,46.99156951904297,3364200.0,,KDJStrategy,137,735799.0,Broker,137,449.05894414782415,9882.576143595716,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,,138,2015-07-21 00:00:00,47.68234835200947,47.73031778867462,46.943607315899214,47.125892639160156,4412700.0,,KDJStrategy,138,735800.0,Broker,138,449.05894414782415,9909.541394530683,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,,139,2015-07-22 00:00:00,47.05874203625724,48.027741643275114,47.02996110173548,47.98936462402344,2937300.0,,KDJStrategy,139,735801.0,Broker,139,449.05894414782415,10082.882653480296,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,,140,2015-07-23 00:00:00,47.931790752997436,48.34433448856801,47.50005851114064,47.826255798339844,2457900.0,,KDJStrategy,140,735802.0,Broker,140,449.05894414782415,10050.138696889437,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,,141,2015-07-24 00:00:00,47.874228332581865,48.25798747430632,47.32736871925371,47.480873107910156,2081000.0,,KDJStrategy,141,735803.0,Broker,141,449.05894414782415,9980.803418585105,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,,142,2015-07-27 00:00:00,47.384932693073395,47.557625595500824,46.79010361795309,47.47127914428711,1683500.0,,KDJStrategy,142,735806.0,Broker,142,9961.543462751582,9961.543462751582,BuySell,142,,48.27098997943333,Trades - Net Profit/Loss,142,441.0519347822164,
143,,143,2015-07-28 00:00:00,47.509657816101964,47.55762725515394,46.21446100269686,46.86685562133789,4846300.0,,KDJStrategy,143,735807.0,Broker,143,9961.543462751582,9961.543462751582,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,,144,2015-07-29 00:00:00,47.10670285841804,47.164268376759274,45.92663718117253,46.435123443603516,3629900.0,,KDJStrategy,144,735808.0,Broker,144,9961.543462751582,9961.543462751582,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,,145,2015-07-30 00:00:00,46.01299229973529,46.74214103012959,46.01299229973529,46.57904052734375,1576800.0,,KDJStrategy,145,735809.0,Broker,145,9961.543462751582,9961.543462751582,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,,146,2015-07-31 00:00:00,46.83806514944372,47.44249020591763,46.761314794560526,46.99156951904297,2539800.0,,KDJStrategy,146,735810.0,Broker,146,9961.543462751582,9961.543462751582,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,,147,2015-08-03 00:00:00,47.164265871774795,47.480870716086145,46.04176577248867,46.511871337890625,3559500.0,,KDJStrategy,147,735813.0,Broker,147,9961.543462751582,9961.543462751582,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,,148,2015-08-04 00:00:00,47.11630256014195,47.970171018701464,46.31999596451138,46.86685562133789,4867300.0,,KDJStrategy,148,735814.0,Broker,148,9961.543462751582,9961.543462751582,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,,149,2015-08-05 00:00:00,46.962790118460326,47.125886915278876,46.55024642554718,46.636592864990234,4118200.0,,KDJStrategy,149,735815.0,Broker,149,478.7058526704168,9895.676942135819,BuySell,149,45.85199272916397,,Trades - Net Profit/Loss,149,,
150,,150,2015-08-06 00:00:00,47.548030828822576,48.210017815616425,46.02257937244257,46.31999206542969,3223400.0,,KDJStrategy,150,735816.0,Broker,150,10079.716650613183,10079.716650613183,BuySell,150,,48.93316808285066,Trades - Net Profit/Loss,150,118.17318786160261,
151,,151,2015-08-07 00:00:00,46.166496389172394,46.50228981730209,45.51410170234017,46.348785400390625,3466000.0,,KDJStrategy,151,735817.0,Broker,151,10079.716650613183,10079.716650613183,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,,152,2015-08-10 00:00:00,46.53105296840053,47.09710097564654,46.31998310337682,46.42551803588867,3064500.0,,KDJStrategy,152,735820.0,Broker,152,10079.716650613183,10079.716650613183,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,,153,2015-08-11 00:00:00,46.197759244205315,46.64945475858793,45.97671777247726,46.332305908203125,1946700.0,,KDJStrategy,153,735821.0,Broker,153,10079.716650613183,10079.716650613183,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,,154,2015-08-12 00:00:00,46.03438029728614,46.207369905597794,45.054107072227254,45.99593734741211,3520300.0,,KDJStrategy,154,735822.0,Broker,154,565.5596177768784,10071.771452707944,BuySell,154,44.37829546614385,,Trades - Net Profit/Loss,154,,
155,,155,2015-08-13 00:00:00,45.957498156939465,46.49568850083633,45.74606558145824,45.80373001098633,2574800.0,,KDJStrategy,155,735823.0,Broker,155,565.5596177768784,10032.046995252265,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,,156,2015-08-14 00:00:00,45.79412535016576,45.79412535016576,45.1117757022668,45.62113571166992,2594500.0,,KDJStrategy,156,735824.0,Broker,156,10030.061951667363,10030.061951667363,BuySell,156,,46.48103723041824,Trades - Net Profit/Loss,156,,-49.65469894581969
157,,157,2015-08-17 00:00:00,45.45775935545135,46.81284254337375,45.4193163951687,46.79362106323242,1849600.0,,KDJStrategy,157,735827.0,Broker,157,10030.061951667363,10030.061951667363,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,,158,2015-08-18 00:00:00,46.69750345243612,46.880101960335665,45.832555433709075,45.87099838256836,2847800.0,,KDJStrategy,158,735828.0,Broker,158,521.0754728468437,9861.761187108199,BuySell,158,45.14506710220344,,Trades - Net Profit/Loss,158,,
159,,159,2015-08-19 00:00:00,45.601915701703234,46.303483184360545,45.38087419342399,46.04399871826172,2153500.0,,KDJStrategy,159,735829.0,Broker,159,521.0754728468437,9896.989148590448,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,,160,2015-08-20 00:00:00,45.51541198127238,45.82294825146031,44.47747431979696,44.57358169555664,2515600.0,,KDJStrategy,160,735830.0,Broker,160,521.0754728468437,9597.56895364637,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,,161,2015-08-21 00:00:00,44.06423081980285,44.515926413344495,43.256947028218995,43.26655960083008,3775200.0,,KDJStrategy,161,735831.0,Broker,161,9493.850120037816,9493.850120037816,BuySell,161,,45.18366530954466,Trades - Net Profit/Loss,161,,-536.2118316295475
162,,162,2015-08-24 00:00:00,40.85432119180315,43.21851203028047,36.26049354803913,41.8345947265625,5725500.0,,KDJStrategy,162,735834.0,Broker,162,9493.850120037816,9493.850120037816,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,,163,2015-08-25 00:00:00,42.85329665625971,43.09355958802477,40.90236282348633,40.90236282348633,3814300.0,,KDJStrategy,163,735835.0,Broker,163,9493.850120037816,9493.850120037816,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,,164,2015-08-26 00:00:00,41.85380566222554,42.60342856824114,40.354567182437776,42.52654266357422,5873300.0,,KDJStrategy,164,735836.0,Broker,164,264.8950192315824,9642.191698106102,BuySell,164,39.74924867470121,,Trades - Net Profit/Loss,164,,
165,,165,2015-08-27 00:00:00,42.96862621509494,44.35254318938757,42.3919965865542,44.07383728027344,4602100.0,,KDJStrategy,165,735837.0,Broker,165,264.8950192315824,9983.377220409142,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,,166,2015-08-28 00:00:00,44.21799354012424,44.33332240051844,43.3049972251287,43.996952056884766,2711400.0,,KDJStrategy,166,735838.0,Broker,166,264.8950192315824,9966.423677873583,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,,167,2015-08-31 00:00:00,43.95851229301345,44.121889344284746,43.02629084526938,43.12239456176758,2580000.0,,KDJStrategy,167,735841.0,Broker,167,264.8950192315824,9773.579760150837,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,,168,2015-09-01 00:00:00,42.238232756333275,43.141620244304555,42.07485202301169,42.26706314086914,4346100.0,,KDJStrategy,168,735842.0,Broker,168,264.8950192315824,9584.975279509667,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,,169,2015-09-02 00:00:00,42.78602603340876,43.40109859103019,42.190174951478205,43.36265563964844,2699700.0,,KDJStrategy,169,735843.0,Broker,169,9699.408965012139,9699.408965012139,BuySell,169,,44.05211506989564,Trades - Net Profit/Loss,169,205.55884497432137,
170,,170,2015-09-03 00:00:00,43.55487090306376,43.84318573380463,42.59381902317952,42.79563903808594,2932500.0,,KDJStrategy,170,735844.0,Broker,170,444.12526244274886,9538.074396439091,BuySell,170,41.95491173783183,,Trades - Net Profit/Loss,170,,
171,,171,2015-09-04 00:00:00,42.257440086210025,42.987837690172064,41.83457503528171,42.29587936401367,4195500.0,,KDJStrategy,171,735845.0,Broker,171,444.12526244274886,9431.876915635237,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,,172,2015-09-08 00:00:00,42.97823216655049,43.189661042518,42.11328419084323,43.14160919189453,4134900.0,,KDJStrategy,172,735849.0,Broker,172,9576.874906486299,9576.874906486299,BuySell,172,,43.83750595815577,Trades - Net Profit/Loss,172,,-122.5340585258406
173,,173,2015-09-09 00:00:00,43.420317210868554,43.4971994424537,42.14211665740785,42.238224029541016,2964700.0,,KDJStrategy,173,735850.0,Broker,173,9576.874906486299,9576.874906486299,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,,174,2015-09-10 00:00:00,42.219002237202304,43.180053954568855,42.09406448743067,42.613033294677734,2871200.0,,KDJStrategy,174,735851.0,Broker,174,9576.874906486299,9576.874906486299,BuySell,174,,,Trades - Net Profit/Loss,174,,
175,,175,2015-09-11 00:00:00,42.86291509849252,43.37227512014215,42.40161060678656,43.247337341308594,2476200.0,,KDJStrategy,175,735852.0,Broker,175,9576.874906486299,9576.874906486299,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,,176,2015-09-14 00:00:00,43.12238690871498,43.247324650887016,42.46887148736744,42.73796844482422,2182200.0,,KDJStrategy,176,735855.0,Broker,176,9576.874906486299,9576.874906486299,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,,177,2015-09-15 00:00:00,42.959021031629234,43.37227364546294,42.74758843865698,43.30500030517578,1999900.0,,KDJStrategy,177,735856.0,Broker,177,431.78621320030106,9650.526751119636,BuySell,177,42.106374612077126,,Trades - Net Profit/Loss,177,,
178,,178,2015-09-16 00:00:00,43.04551763167035,43.1031784022333,41.99797086168402,42.77642059326172,4242600.0,,KDJStrategy,178,735857.0,Broker,178,431.78621320030106,9538.003042924178,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,,179,2015-09-17 00:00:00,43.0070746635194,44.81385335187534,43.0070746635194,44.21799850463867,5470500.0,,KDJStrategy,179,735858.0,Broker,179,431.78621320030106,9844.8852190361,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,,180,2015-09-18 00:00:00,43.54525782565092,43.920067436318874,43.15122673929209,43.36265563964844,8078600.0,,KDJStrategy,180,735859.0,Broker,180,431.78621320030106,9662.800381540714,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,,181,2015-09-21 00:00:00,43.51643071160652,43.79513665434206,42.392001700471155,42.76681137084961,2502700.0,,KDJStrategy,181,735862.0,Broker,181,9695.535919690843,9695.535919690843,BuySell,181,,44.45206370415718,Trades - Net Profit/Loss,181,118.66101320454503,
182,,182,2015-09-22 00:00:00,42.29589922340542,42.78603782327833,42.03641839538169,42.50733184814453,2368400.0,,KDJStrategy,182,735863.0,Broker,182,9695.535919690843,9695.535919690843,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,,183,2015-09-23 00:00:00,42.47849727081859,42.92058029156674,42.276677239536475,42.59382247924805,1802500.0,,KDJStrategy,183,735864.0,Broker,183,9695.535919690843,9695.535919690843,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,,184,2015-09-24 00:00:00,42.41121507513649,42.47848840485614,41.33483446737905,41.89224624633789,3202000.0,,KDJStrategy,184,735865.0,Broker,184,9695.535919690843,9695.535919690843,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,,185,2015-09-25 00:00:00,42.39200598674101,42.420836374724495,40.24886038173444,40.85432052612305,3498000.0,,KDJStrategy,185,735866.0,Broker,185,9695.535919690843,9695.535919690843,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,,186,2015-09-28 00:00:00,40.62366836594789,40.65249875270782,37.84622868032076,38.40363693237305,8954900.0,,KDJStrategy,186,735869.0,Broker,186,9695.535919690843,9695.535919690843,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,,187,2015-09-29 00:00:00,38.73039448479051,39.182090093494764,37.46180615059197,38.105712890625,7328400.0,,KDJStrategy,187,735870.0,Broker,187,9695.535919690843,9695.535919690843,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,,188,2015-09-30 00:00:00,39.047536881240646,39.61455760761204,38.778439875865246,39.576114654541016,4954100.0,,KDJStrategy,188,735871.0,Broker,188,9695.535919690843,9695.535919690843,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,,189,2015-10-01 00:00:00,39.47039498749842,39.72987939933007,38.79765803083727,39.681827545166016,4131800.0,,KDJStrategy,189,735872.0,Broker,189,509.3814949618845,9744.743740533911,BuySell,189,38.21569316037471,,Trades - Net Profit/Loss,189,,
190,,190,2015-10-02 00:00:00,39.04754212340374,41.36367719811015,38.91299543571393,41.34445571899414,4036800.0,,KDJStrategy,190,735873.0,Broker,190,509.3814949618845,10131.696016043892,BuySell,190,,,Trades - Net Profit/Loss,190,,
191,,191,2015-10-05 00:00:00,41.46938689510583,41.70003727551632,40.70054251741297,41.181068420410156,5467700.0,,KDJStrategy,191,735876.0,Broker,191,509.3814949618845,10093.670023238215,BuySell,191,,,Trades - Net Profit/Loss,191,,
192,,192,2015-10-06 00:00:00,41.11379649765448,41.421332792832715,39.58572392705931,39.77793502807617,4622200.0,,KDJStrategy,192,735877.0,Broker,192,509.3814949618845,9767.11134490332,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,,193,2015-10-07 00:00:00,39.97014918446859,41.046526299872234,39.624169909415464,41.00808334350586,4157200.0,,KDJStrategy,193,735878.0,Broker,193,509.3814949618845,10053.41028856569,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,,194,2015-10-08 00:00:00,40.90236521049126,41.709648854978646,40.3449534165283,41.536659240722656,4434600.0,,KDJStrategy,194,735879.0,Broker,194,509.3814949618845,10176.428561338513,BuySell,194,,,Trades - Net Profit/Loss,194,,
